code,docstring,generated_comment
"def foo(self, fit, p_max):
  def remove_from_model_desc(x, model_desc):
 
  rhs_termlist = []
 
  for t in model_desc.rhs_termlist:
 
  if not t.factors:
 
  # intercept, add anyway
 
  rhs_termlist.append(t)
 
  elif not x == t.factors[0]._varname:
 
  # this is not the term with x
 
  rhs_termlist.append(t)
 
 
 
  md = ModelDesc(model_desc.lhs_termlist, rhs_termlist)
 
  return md
 
 
 
  corrected_model_desc = ModelDesc(fit.model.formula.lhs_termlist[:], fit.model.formula.rhs_termlist[:])
 
  pars_to_prune = fit.pvalues.where(fit.pvalues > p_max).dropna().index.tolist()
 
  try:
 
  pars_to_prune.remove('Intercept')
 
  except:
 
  pass
 
  while pars_to_prune:
 
  corrected_model_desc = remove_from_model_desc(pars_to_prune[0], corrected_model_desc)
 
  fit = fm.ols(corrected_model_desc, data=self.df).fit()
 
  pars_to_prune = fit.pvalues.where(fit.pvalues > p_max).dropna().index.tolist()
 
  try:
 
  pars_to_prune.remove('Intercept')
 
  except:
 
  pass
 
  return fit","If the fit contains statistically insignificant parameters, remove them.
 
  Returns a pruned fit where all parameters have p-values of the t-statistic below p_max
 
 
 
  Parameters
 
  ----------
 
  fit: fm.ols fit object
 
  Can contain insignificant parameters
 
  p_max : float
 
  Maximum allowed probability of the t-statistic
 
 
 
  Returns
 
  -------
 
  fit: fm.ols fit object
 
  Won't contain any insignificant parameters","The ""foo"" function takes in three parameters: self, fit, and p_max. 

Inside the ""foo"" function, there is a nested function called ""remove_from_model_desc"" which takes in two parameters: x and model_desc. 

There is a variable called ""rhs_termlist"" which is an empty list. 

A for loop iterates through the ""rhs_termlist"" in the ""model_desc"" object. 

If the term's factors list is empty, it means it is an intercept term, so it is added to the ""rhs_termlist"". 

If the term's factors list is not empty and the variable ""x"" is not equal to the first factor's variable name, the term is added to the ""rhs_termlist"". 

A new ""ModelDesc"" object called ""md"" is created with the modified ""lhs_termlist"" and ""rhs_termlist"". 

The ""md"" object is then returned. 

A new ""ModelDesc"" object called ""corrected_model_desc"" is created, which is a copy of the input ""fit"" model formula. 

A list called ""pars_to_prune"" is populated with the names of parameters that have p-values higher than ""p_max"". 

If ""Intercept"" is in the ""pars_to_prune"" list, it is removed. 

A loop is started that continues until the ""pars_to_prune"" list is empty. 

Inside the loop, the ""remove_from_model_desc"" function is called to remove the first parameter in the ""pars_to_prune"" list from the ""corrected_model_desc"". The result is stored back into ""corrected_model_desc"". 

A new regression model is fitted using the updated ""corrected_model_desc"" and the ""fit"" data. 

The ""pars_to_prune"" list is updated with the names of parameters that have p-values higher than ""p_max"" in the new fit. 

If ""Intercept"" is in the ""pars_to_prune"" list, it is removed. 

After the loop finishes, the final fitted model is returned."
"def find_best_rsquared(list_of_fits):
 
  """"""Return the best fit, based on rsquared""""""
 
  res = sorted(list_of_fits, key=lambda x: x.rsquared)
 
  return res[-1]","Return the best fit, based on rsquared","This code defines a function called ""find_best_rsquared"" that takes in a list of fits as input. It then returns the fit with the highest r-squared value, which is a measure of how well the fit predicts the data. The code accomplishes this by sorting the list of fits in ascending order based on the rsquared attribute of each fit, and then returning the last fit in the sorted list, which will have the highest rsquared value."
"def foo(self, fit, df):
 
  # Add model results to data as column 'predictions'
 
  df_res = df.copy()
 
  if 'Intercept' in fit.model.exog_names:
 
  df_res['Intercept'] = 1.0
 
  df_res['predicted'] = fit.predict(df_res)
 
  if not self.allow_negative_predictions:
 
  df_res.loc[df_res['predicted'] < 0, 'predicted'] = 0
 
 
 
  prstd, interval_l, interval_u = wls_prediction_std(fit,
 
  df_res[fit.model.exog_names],
 
  alpha=1 - self.confint)
 
  df_res['interval_l'] = interval_l
 
  df_res['interval_u'] = interval_u
 
 
 
  if 'Intercept' in df_res:
 
  df_res.drop(labels=['Intercept'], axis=1, inplace=True)
 
 
 
  return df_res","Return a df with predictions and confidence interval
 
 
 
  Notes
 
  -----
 
  The df will contain the following columns:
 
  - 'predicted': the model output
 
  - 'interval_u', 'interval_l': upper and lower confidence bounds.
 
 
 
  The result will depend on the following attributes of self:
 
  confint : float (default=0.95)
 
  Confidence level for two-sided hypothesis
 
  allow_negative_predictions : bool (default=True)
 
  If False, correct negative predictions to zero (typically for energy consumption predictions)
 
 
 
  Parameters
 
  ----------
 
  fit : Statsmodels fit
 
  df : pandas DataFrame or None (default)
 
  If None, use self.df
 
 
 
 
 
  Returns
 
  -------
 
  df_res : pandas DataFrame
 
  Copy of df with additional columns 'predicted', 'interval_u' and 'interval_l'","The given code defines a method called ""foo"" that takes in parameters ""self"", ""fit"", and ""df"". 
This method is used to add model results to a dataframe as a new column called ""predictions"". 

First, a copy of the input dataframe is created and stored in a variable called ""df_res"".

Next, it checks if the model used for fitting has an intercept term. If it does, a new column called ""Intercept"" is added to the dataframe with all values set to 1. This is done to ensure compatibility with the model's exog variables.

Then, the model is used to make predictions on the dataframe and the predicted values are stored in the ""predicted"" column of the dataframe.

If the option to allow negative predictions is not enabled, any predicted values that are less than 0 are set to 0.

After that, the code calculates the prediction standard error, lower interval, and upper interval using the ""wls_prediction_std"" function. These values are then added to the dataframe as ""interval_l"" and ""interval_u"" columns.

If the ""Intercept"" column exists in the dataframe, it is dropped to clean up the dataframe.

Finally, the modified dataframe is returned as the output of the method."
"def foo(biomf, sampleIDs=None):
 
  if sampleIDs is None:
 
  sampleIDs = biomf.ids()
 
  else:
 
  try:
 
  for sid in sampleIDs:
 
  assert sid in biomf.ids()
 
  except AssertionError:
 
  raise ValueError(
 
  ""\nError while calculating relative abundances: The sampleIDs provided do""
 
  "" not match the sampleIDs in biom file. Please double check the sampleIDs""
 
  "" provided.\n"")
 
  otuIDs = biomf.ids(axis=""observation"")
 
  norm_biomf = biomf.norm(inplace=False)
 
 
 
  return {sample: {otuID: norm_biomf.get_value_by_ids(otuID, sample)
 
  for otuID in otuIDs} for sample in sampleIDs}","Calculate the relative abundance of each OTUID in a Sample.
 
 
 
  :type biomf: A BIOM file.
 
  :param biomf: OTU table format.
 
 
 
  :type sampleIDs: list
 
  :param sampleIDs: A list of sample id's from BIOM format OTU table.
 
 
 
  :rtype: dict
 
  :return: Returns a keyed on SampleIDs, and the values are dictionaries keyed on
 
  OTUID's and their values represent the relative abundance of that OTUID in
 
  that SampleID.","This function takes a biom file object (biomf) and a list of sample IDs (sampleIDs) as input arguments. If no sampleIDs are provided, it retrieves all the sample IDs from the biom file. 

Next, it checks if the provided sampleIDs match the sample IDs in the biom file. If any of the sampleIDs do not match, it raises a ValueError with a descriptive error message.

Then, it retrieves the OTU (Operational Taxonomic Unit) IDs from the biom file.

After that, it creates a normalized version of the biom file (norm_biomf) by applying normalization to the abundance values. The original biom file is not modified due to the inplace=False option.

Finally, it returns a dictionary where each sample ID is mapped to a dictionary of OTU IDs and their corresponding normalized abundance values. The normalization is performed using the get_value_by_ids method of the norm_biomf object."
"def foo(ra, otuIDs):
  sids = ra.keys()
 
  otumeans = defaultdict(int)
 
 
 
  for oid in otuIDs:
 
  otumeans[oid] = sum([ra[sid][oid] for sid in sids
 
  if oid in ra[sid]]) / len(sids) * 100
 
  return otumeans","Calculate the mean OTU abundance percentage.
 
 
 
  :type ra: Dict
 
  :param ra: 'ra' refers to a dictionary keyed on SampleIDs, and the values are
 
  dictionaries keyed on OTUID's and their values represent the relative
 
  abundance of that OTUID in that SampleID. 'ra' is the output of
 
  relative_abundance() function.
 
 
 
  :type otuIDs: List
 
  :param otuIDs: A list of OTUID's for which the percentage abundance needs to be
 
  measured.
 
 
 
  :rtype: dict
 
  :return: A dictionary of OTUID and their percent relative abundance as key/value pair.","This code defines a function called ""foo"" which takes two arguments: 'ra' and 'otuIDs'. 

Inside the function, it creates an empty list called 'sids' to store some values.

It also creates an empty dictionary called 'otumeans' using the defaultdict(int) method, which sets the default value for each key to zero.

Next, the code loops through each 'oid' in 'otuIDs'. 

Inside the loop, it calculates the mean value for each 'oid' by summing up the values of 'oid' for all the 'sids' present in the 'ra' dictionary. It checks if 'oid' is present in each 'sid' using the ""if oid in ra[sid]"" condition. It then divides the sum by the total number of 'sids' and multiplies it by 100.

The mean value for each 'oid' is stored in the 'otumeans' dictionary, with the 'oid' as the key and the mean value as the value.

Finally, the function returns the 'otumeans' dictionary containing the mean values for each 'oid'."
"def MRA(biomf, sampleIDs=None, transform=None):
 
  ra = relative_abundance(biomf, sampleIDs)
 
  if transform is not None:
 
  ra = {sample: {otuID: transform(abd) for otuID, abd in ra[sample].items()}
 
  for sample in ra.keys()}
 
  otuIDs = biomf.ids(axis=""observation"")
 
  return mean_otu_pct_abundance(ra, otuIDs)","Calculate the mean relative abundance percentage.
 
 
 
  :type biomf: A BIOM file.
 
  :param biomf: OTU table format.
 
 
 
  :type sampleIDs: list
 
  :param sampleIDs: A list of sample id's from BIOM format OTU table.
 
 
 
  :param transform: Mathematical function which is used to transform smax to another
 
  format. By default, the function has been set to None.
 
 
 
  :rtype: dict
 
  :return: A dictionary keyed on OTUID's and their mean relative abundance for a given
 
  number of sampleIDs.","This function, MRA, calculates the mean relative abundance (MRA) of OTUs (Operational Taxonomic Units) in a given BIOM file. The function takes in the BIOM file (biomf) as input, along with optional arguments sampleIDs and transform. 

First, the function calls the relative_abundance function to calculate the relative abundance of OTUs in each sample of the BIOM file. It stores the result in a variable called ""ra"".

Next, there is a conditional statement that checks if the transform argument is not None. If it is not None, the function applies a transformation to each abundance value in the ""ra"" variable. The transform argument is a function that takes an abundance value and returns a transformed value. It is expected that the transform function will be supplied by the user when calling the MRA function.

After applying the transformation (if specified), the function calculates the mean OTU percent abundance by calling the mean_otu_pct_abundance function. This function takes the transformed relative abundance values and the OTU IDs as input. The OTU IDs are extracted from the BIOM file using the biomf.ids(axis=""observation"") method.

Finally, the mean OTU percent abundance values are returned as the result of the MRA function."
"def raw_abundance(biomf, sampleIDs=None, sample_abd=True):
 
  results = defaultdict(int)
 
  if sampleIDs is None:
 
  sampleIDs = biomf.ids()
 
  else:
 
  try:
 
  for sid in sampleIDs:
 
  assert sid in biomf.ids()
 
  except AssertionError:
 
  raise ValueError(
 
  ""\nError while calculating raw total abundances: The sampleIDs provided ""
 
  ""do not match the sampleIDs in biom file. Please double check the ""
 
  ""sampleIDs provided.\n"")
 
  otuIDs = biomf.ids(axis=""observation"")
 
 
 
  for sampleID in sampleIDs:
 
  for otuID in otuIDs:
 
  abd = biomf.get_value_by_ids(otuID, sampleID)
 
  if sample_abd:
 
  results[sampleID] += abd
 
  else:
 
  results[otuID] += abd
 
  return results","Calculate the total number of sequences in each OTU or SampleID.
 
 
 
  :type biomf: A BIOM file.
 
  :param biomf: OTU table format.
 
 
 
  :type sampleIDs: List
 
  :param sampleIDs: A list of column id's from BIOM format OTU table. By default, the
 
  list has been set to None.
 
 
 
  :type sample_abd: Boolean
 
  :param sample_abd: A boolean operator to provide output for OTUID's or SampleID's. By
 
  default, the output will be provided for SampleID's.
 
 
 
  :rtype: dict
 
  :return: Returns a dictionary keyed on either OTUID's or SampleIDs and their
 
  respective abundance as values.","This function calculates the raw abundance of OTUs (operational taxonomic units) in a biom file. The biom file contains data on the abundance of different OTUs in various samples. 

Here's an explanation of the code:

1. The function takes two parameters: biomf (the biom file object) and sampleIDs (optional list of sample IDs).
2. It creates an empty dictionary called ""results"" to store the calculated abundances.
3. If the sampleIDs parameter is not provided, it assigns the list of all sample IDs from the biom file to the sampleIDs variable.
4. If the sampleIDs are provided, it checks if each provided sample ID exists in the biom file. If any of the provided sample IDs don't exist, it raises a ValueError.
5. It retrieves the list of OTU IDs from the biom file.
6. It loops over each sample ID and OTU ID combination.
7. For each combination, it retrieves the abundance value from the biom file using the get_value_by_ids() method.
8. If the sample_abd parameter is set to True (default), it adds the abundance value to the corresponding sample ID in the results dictionary.
9. If the sample_abd parameter is set to False, it adds the abundance value to the corresponding OTU ID in the results dictionary.
10. Finally, it returns the results dictionary containing the calculated raw abundances."
"def foo(biomf, fn=math.log10, sampleIDs=None, sample_abd=True):
  totals = raw_abundance(biomf, sampleIDs, sample_abd)
 
  return {sid: fn(abd) for sid, abd in totals.items()}","Function to transform the total abundance calculation for each sample ID to another
 
  format based on user given transformation function.
 
 
 
  :type biomf: A BIOM file.
 
  :param biomf: OTU table format.
 
 
 
  :param fn: Mathematical function which is used to transform smax to another format.
 
  By default, the function has been given as base 10 logarithm.
 
 
 
  :rtype: dict
 
  :return: Returns a dictionary similar to output of raw_abundance function but with
 
  the abundance values modified by the mathematical operation. By default, the
 
  operation performed on the abundances is base 10 logarithm.","The function `foo` takes in several parameters: `biomf`, which represents the biom file, `fn` which is a function to be applied to the abundance values, `sampleIDs` which is a list of sample IDs to consider, and `sample_abd` which indicates whether to use raw abundance values or normalized ones.

Within the function, the `raw_abundance` function is called with the `biomf`, `sampleIDs`, and `sample_abd` as arguments. This function calculates the total abundance for each sample and returns it as a dictionary where the keys are sample IDs and the values are the corresponding abundances.

The function then proceeds to create a new dictionary using a dictionary comprehension. For each key-value pair in the `totals` dictionary, the function applies the function `fn` to the abundance value and assigns the result as the value in the new dictionary, with the same sample ID as the key.

Finally, the new dictionary is returned from the function. The purpose of this function is to apply a specified function to the abundances of each sample, and return the results in a dictionary format."
"def foo(div_calc):
 
  try:
 
  x = div_calc.values()[0].values()
 
  y = div_calc.values()[1].values()
 
  except:
 
  return ""Error setting up input arrays for Mann-Whitney U Test. Skipping ""\
 
  ""significance testing.""
 
  T, p = stats.mannwhitneyu(x, y)
 
  print ""\nMann-Whitney U test statistic:"", T
 
  print ""Two-tailed p-value: {}"".format(2 * p)",Compute the Mann-Whitney U test for unequal group sample sizes.,"The `foo` function takes in a dictionary called `div_calc` as an argument. 

It tries to access the values of the first and second items in the dictionary. If the values are successfully accessed, they are stored in variables `x` and `y` respectively.

If there is an error in accessing the values, an error message is returned, indicating that the input arrays for the Mann-Whitney U Test could not be set up properly.

If there are no errors, the Mann-Whitney U Test is performed using the `stats.mannwhitneyu` function from the `stats` module. The test statistic is assigned to variable `T` and the p-value is assigned to variable `p`. 

Finally, the test statistic and the two-tailed p-value are printed to the console."
"def foo(div_calc):
 
  calc = defaultdict(list)
 
  try:
 
  for k1, v1 in div_calc.iteritems():
 
  for k2, v2 in v1.iteritems():
 
  calc[k1].append(v2)
 
  except:
 
  return ""Error setting up input arrays for Kruskal-Wallis H-Test. Skipping ""\
 
  ""significance testing.""
 
  h, p = stats.kruskal(*calc.values())
 
  print ""\nKruskal-Wallis H-test statistic for {} groups: {}"".format(str(len(div_calc)), h)
 
  print ""p-value: {}"".format(p)","Compute the Kruskal-Wallis H-test for independent samples. A typical rule is that
 
  each group must have at least 5 measurements.","This code defines a function named ""foo"" that takes a parameter called ""div_calc"". The function performs a Kruskal-Wallis H-test on the values in the input dictionary.

The code first creates an empty defaultdict called ""calc"", which will store the values for each group in the input dictionary.

Then, the code tries to iterate over the items in the input dictionary using two nested loops. The outer loop iterates over the keys and values of the dictionary, while the inner loop iterates over the keys and values of the inner dictionary.

Inside the inner loop, the code appends the inner value (""v2"") to the ""calc"" dictionary under the corresponding outer key (""k1"").

If any error occurs during the iteration, an error message is returned indicating that the input arrays for the Kruskal-Wallis H-test could not be set up correctly, and the significance testing is skipped.

If the iteration is successful, the code proceeds to perform the Kruskal-Wallis H-test using the values from the ""calc"" dictionary. The resulting H-statistic and p-value are stored in the variables ""h"" and ""p"" respectively.

Finally, the code prints the H-statistic and p-value to the console, indicating the results of the Kruskal-Wallis H-test."
"def handle_program_options():
  parser = argparse.ArgumentParser(description=""Calculate the alpha diversity\
 
  of a set of samples using one or more \
 
  metrics and output a kernal density \
 
  estimator-smoothed histogram of the \
 
  results."")
 
  parser.add_argument(""-m"", ""--map_file"",
 
  help=""QIIME mapping file."")
 
  parser.add_argument(""-i"", ""--biom_fp"",
 
  help=""Path to the BIOM table"")
 
  parser.add_argument(""-c"", ""--category"",
 
  help=""Specific category from the mapping file."")
 
  parser.add_argument(""-d"", ""--diversity"", default=[""shannon""], nargs=""+"",
 
  help=""The alpha diversity metric. Default \
 
  value is 'shannon', which will calculate the Shannon\
 
  entropy. Multiple metrics can be specified (space separated).\
 
  The full list of metrics is available at:\
 
  http://scikit-bio.org/docs/latest/generated/skbio.diversity.alpha.html.\
 
  Beta diversity metrics will be supported in the future."")
 
  parser.add_argument(""--x_label"", default=[None], nargs=""+"",
 
  help=""The name of the diversity metric to be displayed on the\
 
  plot as the X-axis label. If multiple metrics are specified,\
 
  then multiple entries for the X-axis label should be given."")
 
  parser.add_argument(""--color_by"",
 
  help=""A column name in the mapping file containing\
 
  hexadecimal (#FF0000) color values that will\
 
  be used to color the groups. Each sample ID must\
 
  have a color entry."")
 
  parser.add_argument(""--plot_title"", default="""",
 
  help=""A descriptive title that will appear at the top \
 
  of the output plot. Surround with quotes if there are\
 
  spaces in the title."")
 
  parser.add_argument(""-o"", ""--output_dir"", default=""."",
 
  help=""The directory plots will be saved to."")
 
  parser.add_argument(""--image_type"", default=""png"",
 
  help=""The type of image to save: png, svg, pdf, eps, etc..."")
 
  parser.add_argument(""--save_calculations"",
 
  help=""Path and name of text file to store the calculated ""
 
  ""diversity metrics."")
 
  parser.add_argument(""--suppress_stats"", action=""store_true"", help=""Do not display ""
 
  ""significance testing results which are shown by default."")
 
  parser.add_argument(""--show_available_metrics"", action=""store_true"",
 
  help=""Supply this parameter to see which alpha diversity metrics ""
 
  "" are available for usage. No calculations will be performed""
 
  "" if this parameter is provided."")
 
  return parser.parse_args()",Parses the given options passed in at the command line.,"The `handle_program_options` function is used to handle the program options or command line arguments for a script that calculates alpha diversity of a set of samples. 

The function defines various command line options using the `argparse` module to allow users to provide necessary information for the diversity calculation and plot generation.

The available options include:

- `map_file`: Specifies the path to a QIIME mapping file.
- `biom_fp`: Specifies the path to the BIOM table.
- `category`: Specifies a specific category from the mapping file.
- `diversity`: Specifies the alpha diversity metric(s) to be calculated. The default metric is Shannon entropy, but multiple metrics can be specified. The full list of metrics is provided in a link.
- `x_label`: Specifies the name(s) of the diversity metric(s) to be displayed on the plot as the X-axis label. If multiple metrics are specified, multiple entries for the X-axis label should be given.
- `color_by`: Specifies a column name in the mapping file containing hexadecimal color values that will be used to color the groups in the plot.
- `plot_title`: Specifies a descriptive title that will appear at the top of the output plot.
- `output_dir`: Specifies the directory where the plots will be saved.
- `image_type`: Specifies the type of image to save (e.g., png, svg, pdf, eps).
- `save_calculations`: Specifies the path and name of a text file to store the calculated diversity metrics.
- `suppress_stats`: If provided, significance testing results will not be displayed (they are shown by default).
- `show_available_metrics`: If provided, a list of available alpha diversity metrics will be displayed. No calculations will be performed if this option is used.

The function returns the parsed command line arguments."
