code,docstring,generated_comment
"def foo(afa, leven, threads, print_list, ignore_gaps):
 
 
  # load sequences into dictionary
 
  seqs = {seq[0]: seq for seq in nr_fasta([afa], append_index = True)}
 
  num_seqs = len(seqs)
 
  # define all pairs
 
  pairs = ((i[0], i[1], ignore_gaps) for i in itertools.combinations(list(seqs.values()), 2))
 
  pool = multithread(threads)
 
  # calc percent identity between all pairs - parallelize
 
  if leven is True:
 
  pident = pool.map(compare_seqs_leven, pairs)
 
  else:
 
  compare = pool.imap_unordered(compare_seqs, pairs)
 
  pident = [i for i in tqdm(compare, total = (num_seqs*num_seqs)/2)]
 
  pool.close()
 
  pool.terminate()
 
  pool.join()
 
  return to_dictionary(pident, print_list)",make pairwise sequence comparisons between aligned sequences,"This function calculates the pairwise percent identity between a set of sequences. The function takes as input an alignment file (afa), a boolean value indicating whether to use Levenshtein distance for similarity calculation (leven), the number of threads to use for parallelization (threads), a boolean value indicating whether to print the output (print_list), and a boolean value indicating whether to ignore gaps when calculating percent identity (ignore_gaps). 

The function first loads the sequences from the alignment file into a dictionary. It then generates all possible pairs of sequences using the combinations function from the itertools module. 

If leven is set to True, the function calculates the percent identity between each pair of sequences using the compare_seqs_leven function. If leven is set to False, the function uses the compare_seqs function. The calculations are parallelized using a thread pool.

The results are returned as a dictionary where each key is a pair of sequence indices and the value is their percent identity. If print_list is set to True, the function also prints the results."
"def print_pairwise(pw, median = False):
 
 
  names = sorted(set([i for i in pw]))
 
  if len(names) != 0:
 
  if '>' in names[0]:
 
  yield ['#'] + [i.split('>')[1] for i in names if '>' in i]
 
  else:
 
  yield ['#'] + names
 
  for a in names:
 
  if '>' in a:
 
  yield [a.split('>')[1]] + [pw[a][b] for b in names]
 
  else:
 
  out = []
 
  for b in names:
 
  if b in pw[a]:
 
  if median is False:
 
  out.append(max(pw[a][b]))
 
  else:
 
  out.append(np.median(pw[a][b]))
 
  else:
 
  out.append('-')
 
  yield [a] + out",print matrix of pidents to stdout,"This function takes a pairwise comparison matrix as input and prints the values of the matrix in a pairwise format. The function allows for the option to calculate and print the median value instead of the maximum value for each pair. The function first sorts and retrieves the unique names from the matrix. It then prints the names in the header row. For each name in the matrix, the function prints the corresponding values for that name in each pairwise comparison. If the median option is chosen, the function calculates the median value instead of the maximum value. If a pairwise comparison is missing, the function prints ""-"" for that pair."
"def print_comps(comps):
 
  if comps == []:
 
  print('n/a')
 
  else:
 
  print('# min: %s, max: %s, mean: %s' % \
 
  (min(comps), max(comps), np.mean(comps)))",print stats for comparisons,"This function takes a list of numbers as input and prints the minimum, maximum, and mean values of the numbers. If the input list is empty, it prints 'n/a' instead."
"def compare_clades(pw):
  names = sorted(set([i for i in pw]))
 
  for i in range(0, 4):
 
  wi, bt = {}, {}
 
  for a in names:
 
  for b in pw[a]:
 
  if ';' not in a or ';' not in b:
 
  continue
 
  pident = pw[a][b]
 
  cA, cB = a.split(';')[i], b.split(';')[i]
 
  if i == 0 and '_' in cA and '_' in cB:
 
  cA = cA.rsplit('_', 1)[1]
 
  cB = cB.rsplit('_', 1)[1]
 
  elif '>' in cA or '>' in cB:
 
  cA = cA.split('>')[1]
 
  cB = cB.split('>')[1]
 
  if cA == cB:
 
  if cA not in wi:
 
  wi[cA] = []
 
  wi[cA].append(pident)
 
  else:
 
  if cA not in bt:
 
  bt[cA] = {}
 
  if cB not in bt[cA]:
 
  bt[cA][cB] = []
 
  bt[cA][cB].append(pident)
 
  print('\n# min. within')
 
  for clade, pidents in list(wi.items()):
 
  print('\t'.join(['wi:%s' % str(i), clade, str(min(pidents))]))
 
  # print matrix of maximum between groups
 
  comps = []
 
  print('\n# max. between')
 
  for comp in print_pairwise(bt):
 
  if comp is not None:
 
  print('\t'.join(['bt:%s' % str(i)] + [str(j) for j in comp]))
 
  if comp[0] != '#':
 
  comps.extend([j for j in comp[1:] if j != '-'])
 
  print_comps(comps)
 
  # print matrix of median between groups
 
  comps = []
 
  print('\n# median between')
 
  for comp in print_pairwise(bt, median = True):
 
  if comp is not None:
 
  print('\t'.join(['bt:%s' % str(i)] + [str(j) for j in comp]))
 
  if comp[0] != '#':
 
  comps.extend([j for j in comp[1:] if j != '-'])
 
  print_comps(comps)",print min. pident within each clade and then matrix of between-clade max.,"This function compares different clades in a pairwise manner based on a given input dictionary. It first extracts unique names from the dictionary keys and sorts them. Then, it iterates over the clade levels (0 to 3) to compare the clades. It calculates the minimum within-group similarity and maximum between-group similarity for each clade. Finally, it prints the results in a formatted manner by categorizing the results as minimum within, maximum between, and median between."
"def matrix2dictionary(matrix):
  
  pw = {}
 
  for line in matrix:
 
  line = line.strip().split('\t')
 
  if line[0].startswith('#'):
 
  names = line[1:]
 
  continue
 
  a = line[0]
 
  for i, pident in enumerate(line[1:]):
 
  b = names[i]
 
  if a not in pw:
 
  pw[a] = {}
 
  if b not in pw:
 
  pw[b] = {}
 
  if pident != '-':
 
  pident = float(pident)
 
  pw[a][b] = pident
 
  pw[b][a] = pident
 
  return pw",convert matrix to dictionary of comparisons,"This function converts a matrix into a dictionary. The matrix is expected to be in tab-separated format, with the first row containing names and subsequent rows containing values. The function iterates through each line of the matrix, extracting the names from the second row. It then populates a dictionary with the values from the matrix, using the names as keys. The matrix values are converted to floating-point numbers before being added to the dictionary. The resulting dictionary is returned."
"def foo(parser, metadata=None):
 
  parser.add_argument('-v', action='version',
 
  version=__version__)
 
  subparsers = parser.add_subparsers(help='sub commands help')
 
  create_cmd = subparsers.add_parser('create')
 
  create_cmd.add_argument('name',
 
  help='Specify Python package name.')
 
  create_cmd.add_argument('-d', dest='description', action='store',
 
  help='Short description about your package.')
 
  create_cmd.add_argument('-a', dest='author', action='store',
 
  required=True,
 
  help='Python package author name.')
 
  create_cmd.add_argument('-e', dest='email', action='store',
 
  required=True,
 
  help='Python package author email address.')
 
  create_cmd.add_argument('-l', dest='license',
 
  choices=metadata.licenses().keys(),
 
  default='GPLv3+',
 
  help='Specify license. (default: %(default)s)')
 
  create_cmd.add_argument('-s', dest='status',
 
  choices=metadata.status().keys(),
 
  default='Alpha',
 
  help=('Specify development status. '
 
  '(default: %(default)s)'))
 
  create_cmd.add_argument('--no-check', action='store_true',
 
  help='No checking package name in PyPI.')
 
  create_cmd.add_argument('--with-samples', action='store_true',
 
  help='Generate package with sample code.')
 
  group = create_cmd.add_mutually_exclusive_group(required=True)
 
  group.add_argument('-U', dest='username', action='store',
 
  help='Specify GitHub username.')
 
  group.add_argument('-u', dest='url', action='store', type=valid_url,
 
  help='Python package homepage url.')
 
  create_cmd.add_argument('-o', dest='outdir', action='store',
 
  default=os.path.abspath(os.path.curdir),
 
  help='Specify output directory. (default: $PWD)')
 
  list_cmd = subparsers.add_parser('list')
 
  list_cmd.add_argument('-l', dest='licenses', action='store_true',
 
  help='show license choices.')",Set argument parser option.,"This function sets up command line arguments for a Python package creation script. It allows the user to specify details such as package name, author name and email, license, development status, and output directory. The function also includes a sub-command ""list"" that can be used to display license choices."
"def parse_options(metadata):
  parser = argparse.ArgumentParser(description='%(prog)s usage:',
 
  prog=__prog__)
 
  setoption(parser, metadata=metadata)
 
  return parser",Parse argument options.,This function takes in metadata as input and creates an argument parser using the argparse module. It then sets options based on the metadata and returns the created parser.
"def main():
  
  try:
 
  pkg_version = Update()
 
  if pkg_version.updatable():
 
  pkg_version.show_message()
 
  metadata = control.retreive_metadata()
 
  parser = parse_options(metadata)
 
  argvs = sys.argv
 
  if len(argvs) <= 1:
 
  parser.print_help()
 
  sys.exit(1)
 
  args = parser.parse_args()
 
  control.print_licences(args, metadata)
 
  control.check_repository_existence(args)
 
  control.check_package_existence(args)
 
  control.generate_package(args)
 
  except (RuntimeError, BackendFailure, Conflict) as exc:
 
  sys.stderr.write('{0}\n'.format(exc))
 
  sys.exit(1)",Execute main processes.,"The main function of this code performs the following steps:

1. It initializes an instance of the ""Update"" class and assigns it to the variable ""pkg_version"".
2. It checks if the package version is updatable by calling the ""updatable"" method of the ""pkg_version"" object.
3. If the package version is updatable, it displays a message using the ""show_message"" method of the ""pkg_version"" object.
4. It retrieves metadata by calling the ""retrieve_metadata"" method of the ""control"" object.
5. It parses the options of the metadata using the ""parse_options"" function.
6. It checks the command line arguments and if there are no arguments, it prints the help message using the ""print_help"" method of the ""parser"" object.
7. It assigns the parsed arguments to the ""args"" variable.
8. It prints the licenses using the ""print_licenses"" method of the ""control"" object, passing in the ""args"" and ""metadata"" variables.
9. It checks if the repository exists by calling the ""check_repository_existence"" method of the ""control"" object, passing in the ""args"" variable.
10. It checks if the package exists by calling the ""check_package_existence"" method of the ""control"" object, passing in the ""args"" variable.
11. It generates the package using the ""generate_package"" method of the ""control"" object, passing in the ""args"" variable.
12. If any exceptions of type ""RuntimeError"", ""BackendFailure"", or ""Conflict"" occur, they are caught and an error message is written to the standard error stream.
13. The program exits with a status code of 1."
"def _check_or_set_default_params(self):
 
  if not hasattr(self, 'date'):
 
  self._set_param('date', datetime.utcnow().strftime('%Y-%m-%d'))
 
  if not hasattr(self, 'version'):
 
  self._set_param('version', self.default_version)
 
  # pylint: disable=no-member
 
  if not hasattr(self, 'description') or self.description is None:
 
  getattr(self, '_set_param')('description', self.warning_message)",Check key and set default vaule when it does not exists.,"This function checks and sets default parameters for a given class. It checks if the class has a 'date' attribute and if not, it sets it to the current date. It also checks if the class has a 'version' attribute and if not, it sets it to the default version. Additionally, it checks if the class has a 'description' attribute and if not, it sets it to a warning message."
"def foo(self):
 
  if not os.path.isdir(self.outdir):
 
  os.makedirs(self.outdir)
 
  shutil.move(self.tmpdir, os.path.join(self.outdir, self.name))",Move directory from working directory to output directory.,"This function creates a directory if it doesn't already exist. Then, it moves a file from a temporary directory to the output directory with a given name."
"def foo(self):
  
  VCS(os.path.join(self.outdir, self.name), self.pkg_data)",Initialize VCS repository.,This function initializes and calls the VCS function with the output directory and package data as arguments.
"def find_steam_location(): 
  if registry is None:
 
  return None
 
 
 
  key = registry.CreateKey(registry.HKEY_CURRENT_USER,""Software\Valve\Steam"")
 
  return registry.QueryValueEx(key,""SteamPath"")[0]","Finds the location of the current Steam installation on Windows machines.
 
  Returns None for any non-Windows machines, or for Windows machines where
 
  Steam is not installed.","This function finds the location of the Steam installation on a Windows computer by accessing the Windows registry. If the registry is not available, it returns None. Otherwise, it creates a key in the registry for the Steam software and queries the value of the SteamPath. The function then returns the found Steam installation location."
"def plot_PCoA(cat_data, otu_name, unifrac, names, colors, xr, yr, outDir,
 
  save_as, plot_style):
 
 
  fig = plt.figure(figsize=(14, 8))
 
  ax = fig.add_subplot(111)
 
 
 
  for i, cat in enumerate(cat_data):
 
  plt.scatter(cat_data[cat][""pc1""], cat_data[cat][""pc2""], cat_data[cat][""size""],
 
  color=colors[cat], alpha=0.85, marker=""o"", edgecolor=""black"",
 
  label=cat)
 
  lgnd = plt.legend(loc=""best"", scatterpoints=3, fontsize=13)
 
  for i in range(len(colors.keys())):
 
  lgnd.legendHandles[i]._sizes = [80] # Change the legend marker size manually
 
  plt.title("" "".join(otu_name.split(""_"")), style=""italic"")
 
  plt.ylabel(""PC2 (Percent Explained Variance {:.3f}%)"".format(float(unifrac[""varexp""][1])))
 
  plt.xlabel(""PC1 (Percent Explained Variance {:.3f}%)"".format(float(unifrac[""varexp""][0])))
 
  plt.xlim(round(xr[0]*1.5, 1), round(xr[1]*1.5, 1))
 
  plt.ylim(round(yr[0]*1.5, 1), round(yr[1]*1.5, 1))
 
  if plot_style:
 
  gu.ggplot2_style(ax)
 
  fc = ""0.8""
 
  else:
 
  fc = ""none""
 
  fig.savefig(os.path.join(outDir, ""_"".join(otu_name.split())) + ""."" + save_as,
 
  facecolor=fc, edgecolor=""none"", format=save_as,
 
  bbox_inches=""tight"", pad_inches=0.2)
 
  plt.close(fig)","Plot PCoA principal coordinates scaled by the relative abundances of
 
  otu_name.","This function plots a Principal Coordinate Analysis (PCoA) graph based on categorical data. The graph visually represents the similarity between samples based on their PC1 and PC2 scores. Each category is represented by a marker color, and the size of the markers represents the size of the samples in the category. The function allows customization of the plot style, labels, and limits of the axes. The resulting plot can be saved as an image file."
"def split_by_category(biom_cols, mapping, category_id):
  
  columns = defaultdict(list)
 
  for i, col in enumerate(biom_cols):
 
  columns[mapping[col['id']][category_id]].append((i, col))
 
 
 
  return columns",Split up the column data in a biom table by mapping category value.,"This function takes in a list of biom columns, a mapping dictionary, and a category ID. It splits the biom columns into different categories based on the corresponding category ID from the mapping dictionary. The function creates a defaultdict object to store the columns for each category. It iterates over the biom columns, retrieves the category ID from the mapping dictionary, and then appends the column to the corresponding category in the defaultdict. Finally, it returns the dictionary with the columns grouped by category."
"def print_line(l):
 
  print_lines = ['# STOCKHOLM', '#=GF', '#=GS', ' ']
 
  if len(l.split()) == 0:
 
  return True
 
  for start in print_lines:
 
  if l.startswith(start):
 
  return True
 
  return False",print line if starts with ...,"This function checks if a given line of text matches any of the specified patterns, and returns True if it does and False if it doesn't. The function takes a single argument 'l', which represents the line of text to be checked. The function iterates through a list of specified patterns and checks if 'l' starts with any of those patterns. If a match is found, the function returns True. If no match is found after iterating through all the patterns, the function returns False."
"def stock2one(stock):
  
  lines = {}
 
  for line in stock:
 
  line = line.strip()
 
  if print_line(line) is True:
 
  yield line
 
  continue
 
  if line.startswith('//'):
 
  continue
 
  ID, seq = line.rsplit(' ', 1)
 
  if ID not in lines:
 
  lines[ID] = ''
 
  else:
 
  # remove preceding white space
 
  seq = seq.strip()
 
  lines[ID] += seq
 
  for ID, line in lines.items():
 
  yield '\t'.join([ID, line])
 
  yield '\n//'",convert stockholm to single line format,"This function takes a stock as input and converts it into a single string. It iterates through each line in the stock, ignoring any lines that start with '//'. It splits each line into an ID and a sequence, and appends the sequence to the corresponding ID in a dictionary. Finally, it returns the IDs and sequences joined together with a tab separator, followed by a newline character and '//'."
"def math_func(f):
 
  """"""
 
  Statics the methods. wut.
 
  """"""
 
  @wraps(f)
 
  def wrapper(*args, **kwargs):
 
  if len(args) > 0:
 
  return_type = type(args[0])
 
  if kwargs.has_key('return_type'):
 
  return_type = kwargs['return_type']
 
  kwargs.pop('return_type')
 
  return return_type(f(*args, **kwargs))
 
  args = list((setify(x) for x in args))
 
  return return_type(f(*args, **kwargs))
 
  return wrapper",Statics the methods. wut.,This function is a decorator that is used to wrap other functions.
